time,connetion,conection_data,Is_heart_beat,heart_rate,Is_beat_span,beat_span,Is_Valid
22:38:04:415294,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:522367,TRUE,340,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:524369,TRUE,337,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:524369,TRUE,336,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:603404,TRUE,338,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:603404,TRUE,343,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:604405,TRUE,344,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:738046,TRUE,343,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:740046,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:743047,TRUE,339,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:834085,TRUE,336,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:834085,TRUE,336,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:938280,TRUE,341,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:938280,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:04:939274,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:049281,TRUE,343,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:053283,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:055280,TRUE,338,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:154280,TRUE,334,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:155274,TRUE,339,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:155274,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:233801,TRUE,341,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:234802,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:235801,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:367894,TRUE,340,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:367894,TRUE,337,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:447900,TRUE,335,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:448892,TRUE,338,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:448892,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:558898,TRUE,343,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:560897,TRUE,343,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:564898,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:658894,TRUE,340,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:659896,TRUE,335,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:660894,TRUE,333,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:760472,TRUE,336,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:763474,TRUE,341,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:865708,TRUE,341,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:866703,TRUE,341,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:866703,TRUE,340,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:970747,TRUE,341,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:971747,TRUE,334,FALSE,FALSE,FALSE,FALSE,InValid
22:38:05:971747,TRUE,334,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:075748,TRUE,337,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:076749,TRUE,343,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:077749,TRUE,343,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:182795,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:184799,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:187798,TRUE,338,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:289086,TRUE,334,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:290084,TRUE,336,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:394143,TRUE,343,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:395140,TRUE,344,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:396140,TRUE,344,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:502142,TRUE,342,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:503183,TRUE,340,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:505168,TRUE,335,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:606162,TRUE,332,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:606162,TRUE,333,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:606162,TRUE,339,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:716213,TRUE,340,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:720211,TRUE,341,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:809211,TRUE,338,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:812212,TRUE,338,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:815207,TRUE,333,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:913929,TRUE,334,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:915929,TRUE,308,FALSE,FALSE,FALSE,FALSE,InValid
22:38:06:916926,TRUE,316,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:018924,TRUE,441,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:019925,TRUE,505,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:020925,TRUE,467,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:099958,TRUE,401,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:099958,TRUE,125,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:099958,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:231001,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:232001,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:336038,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:337039,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:337039,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:415241,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:416231,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:416231,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:549285,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:552283,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:554281,TRUE,425,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:627057,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:627057,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:628051,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:732051,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:732051,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:733051,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:836050,TRUE,565,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:837050,TRUE,566,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:838050,TRUE,564,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:944053,TRUE,565,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:944053,TRUE,562,FALSE,FALSE,FALSE,FALSE,InValid
22:38:07:945051,TRUE,559,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:050093,TRUE,1,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:051094,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:051094,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:157862,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:158861,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:158861,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:264901,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:265901,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:371984,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:372964,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:373965,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:477973,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:478969,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:479967,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:581995,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:581995,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:582996,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:662021,TRUE,0,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:663019,TRUE,197,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:664018,TRUE,552,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:785072,TRUE,560,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:788068,TRUE,520,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:791066,TRUE,438,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:887740,TRUE,401,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:888735,TRUE,401,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:888735,TRUE,412,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:993835,TRUE,436,FALSE,FALSE,FALSE,FALSE,InValid
22:38:08:996839,TRUE,440,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:096842,TRUE,438,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:097829,TRUE,440,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:097829,TRUE,454,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:204832,TRUE,465,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:206833,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:209834,TRUE,486,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:284838,TRUE,482,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:286832,TRUE,470,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:288831,TRUE,468,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:414879,TRUE,463,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:415879,TRUE,464,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:416878,TRUE,462,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:519878,TRUE,469,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:521878,TRUE,462,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:600875,TRUE,462,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:600875,TRUE,488,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:600875,TRUE,508,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:708881,TRUE,505,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:711881,TRUE,472,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:915073,TRUE,479,FALSE,FALSE,FALSE,FALSE,InValid
22:38:09:917073,TRUE,476,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:023859,TRUE,461,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:025853,TRUE,448,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:027854,TRUE,458,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:131533,TRUE,478,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:131533,TRUE,468,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:132533,TRUE,464,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:237572,TRUE,458,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:240572,TRUE,442,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:242572,TRUE,449,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:341611,TRUE,477,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:342619,TRUE,481,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:446661,TRUE,479,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:449661,TRUE,472,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:452661,TRUE,468,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:553229,TRUE,473,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:554226,TRUE,476,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:555228,TRUE,480,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:659834,TRUE,446,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:659834,TRUE,429,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:660833,TRUE,455,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:739928,TRUE,479,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:742927,TRUE,485,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:746930,TRUE,485,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:861173,TRUE,476,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:861173,TRUE,474,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:968178,TRUE,478,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:969176,TRUE,477,FALSE,FALSE,FALSE,FALSE,InValid
22:38:10:970175,TRUE,463,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:073858,TRUE,461,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:074857,TRUE,474,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:075857,TRUE,480,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:178908,TRUE,484,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:178908,TRUE,480,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:179908,TRUE,475,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:288960,TRUE,476,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:291964,TRUE,474,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:366960,TRUE,470,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:366960,TRUE,486,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:367949,TRUE,497,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:498005,TRUE,486,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:498996,TRUE,474,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:498996,TRUE,472,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:576993,TRUE,469,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:577994,TRUE,470,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:578994,TRUE,470,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:682001,TRUE,476,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:682997,TRUE,478,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:683996,TRUE,488,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:810788,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:813795,TRUE,496,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:887489,TRUE,496,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:889489,TRUE,481,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:890487,TRUE,474,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:994592,TRUE,478,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:995592,TRUE,480,FALSE,FALSE,FALSE,FALSE,InValid
22:38:11:996592,TRUE,482,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:099157,TRUE,475,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:100152,TRUE,478,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:100152,TRUE,479,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:207201,TRUE,492,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:208201,TRUE,489,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:313665,TRUE,481,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:316256,TRUE,476,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:319257,TRUE,481,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:417253,TRUE,485,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:417253,TRUE,490,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:417253,TRUE,493,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:522247,TRUE,487,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:524255,TRUE,478,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:525255,TRUE,469,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:630252,TRUE,473,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:631252,TRUE,470,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:631252,TRUE,468,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:735297,TRUE,478,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:737296,TRUE,485,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:834342,TRUE,483,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:835335,TRUE,484,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:836335,TRUE,477,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:940625,TRUE,469,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:943629,TRUE,476,FALSE,FALSE,FALSE,FALSE,InValid
22:38:12:946583,TRUE,486,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:048581,TRUE,484,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:051582,TRUE,468,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:054584,TRUE,473,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:153623,TRUE,478,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:154620,TRUE,475,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:257625,TRUE,470,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:259621,TRUE,474,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:261627,TRUE,468,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:361927,TRUE,463,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:361927,TRUE,560,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:362848,TRUE,560,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:469849,TRUE,559,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:470850,TRUE,558,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:470850,TRUE,560,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:548849,TRUE,559,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:549850,TRUE,560,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:549850,TRUE,561,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:679848,TRUE,526,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:679848,TRUE,403,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:757853,TRUE,440,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:758851,TRUE,388,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:758851,TRUE,343,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:865940,TRUE,372,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:865940,TRUE,424,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:865940,TRUE,381,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:975985,TRUE,299,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:978985,TRUE,295,FALSE,FALSE,FALSE,FALSE,InValid
22:38:13:982986,TRUE,312,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:078084,TRUE,337,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:082087,TRUE,347,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:180129,TRUE,346,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:181129,TRUE,352,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:181129,TRUE,361,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:290136,TRUE,347,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:292134,TRUE,351,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:295135,TRUE,367,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:397157,TRUE,377,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:398158,TRUE,376,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:398158,TRUE,378,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:500304,TRUE,371,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:501301,TRUE,368,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:502298,TRUE,368,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:604385,TRUE,377,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:604385,TRUE,395,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:711391,TRUE,410,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:711391,TRUE,399,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:712387,TRUE,384,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:809388,TRUE,378,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:811385,TRUE,379,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:812386,TRUE,379,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:914391,TRUE,381,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:915387,TRUE,381,FALSE,FALSE,FALSE,FALSE,InValid
22:38:14:915387,TRUE,373,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:021482,TRUE,365,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:024485,TRUE,368,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:127475,TRUE,370,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:128476,TRUE,372,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:129475,TRUE,377,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:232529,TRUE,378,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:233527,TRUE,374,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:234527,TRUE,373,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:338570,TRUE,381,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:340573,TRUE,400,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:341568,TRUE,417,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:415572,TRUE,419,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:416567,TRUE,399,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:417566,TRUE,383,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:555807,TRUE,370,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:558807,TRUE,369,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:631829,TRUE,379,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:632826,TRUE,386,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:632826,TRUE,384,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:736948,TRUE,380,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:737949,TRUE,379,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:738946,TRUE,380,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:862056,TRUE,379,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:862056,TRUE,379,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:863056,TRUE,382,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:946056,TRUE,383,FALSE,FALSE,FALSE,FALSE,InValid
22:38:15:948052,TRUE,383,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:052056,TRUE,382,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:056060,TRUE,393,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:058051,TRUE,423,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:156053,TRUE,454,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:156053,TRUE,447,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:156053,TRUE,418,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:261095,TRUE,388,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:262097,TRUE,378,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:263095,TRUE,382,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:370092,TRUE,391,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:370092,TRUE,393,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:371092,TRUE,384,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:474668,TRUE,384,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:474668,TRUE,382,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:580721,TRUE,385,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:583719,TRUE,383,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:586720,TRUE,385,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:684717,TRUE,390,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:685714,TRUE,391,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:686713,TRUE,381,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:786761,TRUE,384,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:788761,TRUE,385,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:791761,TRUE,403,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:888755,TRUE,445,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:888755,TRUE,474,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:993895,TRUE,460,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:996864,TRUE,434,FALSE,FALSE,FALSE,FALSE,InValid
22:38:16:999849,TRUE,402,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:098898,TRUE,382,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:101901,TRUE,377,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:104899,TRUE,374,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:205900,TRUE,387,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:206895,TRUE,395,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:207895,TRUE,390,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:310946,TRUE,388,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:311946,TRUE,387,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:312945,TRUE,392,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:415943,TRUE,393,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:415943,TRUE,389,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:520990,TRUE,385,FALSE,FALSE,FALSE,FALSE,InValid
22:38:17:521991,TRUE,385,FALSE,FALSE,FALSE,FALSE,InValid
